pool address, buy token address, buy token symbol, buy token amount, sell token address, sell token symbol, sell token amount, sender, receiver, dex, pool id, transaction hash, block number
0x4d5f135691f13f7f5949ab3343ac7dc6bd7df80b,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,1.99075875319764E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.55170486330999E+019,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x0e5aec84f66909e59c23237f5eb8f74c6eddd1ae,UniSwapV2,30298,0x14631a9fb20d07c431397f1fc23e17fb61c1212fa283dc01b7d15cbb099a4ff0,11964591
0x92c2fc5f306405eab0ff0958f6d85d7f8892cf4d,0xf5581dfefd8fb0e4aec526be659cfab1f8c781da,HOPR,4.35200544573335E+022,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,3.5E+022,0xed534f3f4cdf9df19c3082189964e5e8d162d862,0xed534f3f4cdf9df19c3082189964e5e8d162d862,UniSwapV2,30431,0x1cd6fec49d6119a7451ff83e9c2eb5c5c5ba3412d9139a1efb3884e560122aa0,11964591
0x781ce9a6808503261ab27973f3a34dd9f851a6fc,0x56015bbe3c01fe05bc30a8a9a9fd9a88917e7db3,CAT,1.11418062187444E+022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.79274709556127E+017,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xf8990a5ee1f49a02c6ca561b5b8f3432e38628a6,UniSwapV2,4242,0x22ecd8386e06d0baacf8bf384d2618d549e5c732df5622b3a67f9eddf7eda337,11964591
0x2999528824a1a839d9af5cfead053236be675984,0x661ab0ed68000491d98c796146bcf28c20d7c559,DOWS,4.428694420276E+019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x6a97ed2bb115c6c661ec5fea02960b9953675439,UniSwapV2,30495,0x23ff3cd0e94c9d3c3599f90b5d4adee2763643a931452e8837085cf9b77e8a8d,11964591
0xa56a281cd8ba5c083af121193b2aaccaaac9850a,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,2.40855364287877E+020,0x67c5870b4a41d4ebef24d2456547a03f1f3e094b,G$,100000000,0x99a9d2c4dbca1ab05631f4bfdf75abc76ca39983,0x99a9d2c4dbca1ab05631f4bfdf75abc76ca39983,UniSwapV2,8415,0x3b196d04c71b8135dff37bfb7da415fb330dcd0c43e287f60aa9063b1baa5ed2,11964591
0x40f0e70a7d565985b967bcdb0ba5801994fc2e80,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.29990728408312E+018,0xf0939011a9bb95c3b791f0cb546377ed2693a574,ZERO,7.5E+021,0x93e99d5bb05f8703306f9ff2d1122f8e3465eab3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,27435,0x42dcff50bc91c403bdafc9861eb4fb9667877665446f457502a84624b0b4de20,11964591
0xf80758ab42c3b07da84053fd88804bcb6baa4b5c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.31221337013869E+017,0x57ab1ec28d129707052df4df418d58a2d46d5f51,sUSD,6.96024646141449E+020,0x5a34f25040ba6e12daea0512d4d2a0043ecc9292,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,56,0x44c4b085fcab6e04cf5ec1734d9175fafefb7cd594a42787e83e24d1da0e58ab,11964591
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,160072412,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xda20e9fc5c996184a27bade99663e57465d4f400,UniSwapV2,144,0x4fee683f7c78047ffe38ca564127c7861bf686986b8e92e82ecde4b914a6f68a,11964591
0x8927616110cf23c4e87dc98614eb9fbaae95216c,0x68a3637ba6e75c0f66b61a42639c4e9fcd3d4824,MOON,1.64052213089893E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.07E+018,0x7a08ed5862ba4c2887ef169a17637eadb27beecf,0x7a08ed5862ba4c2887ef169a17637eadb27beecf,UniSwapV2,8276,0x5286ed285f9c1ff67b3cfc6a82ed8e051f75159b4d97c53c6805ee44bbab7a6c,11964591
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,5.29563074439296E+018,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,8528737249,0xd3d8c734f06229e36febd07505d8f57b7b78af7c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,144,0x58f90fd7bd37233a5ca8f453e1c8d30022e5d85b334899dfd7d1fe07c374727f,11964591
0x4d5f135691f13f7f5949ab3343ac7dc6bd7df80b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.32349478480848E+018,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,5.48691240963462E+020,0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8,0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8,UniSwapV2,30298,0x5c0faec54da7d1b8ea0b0e885edf747b80bd33a0083efe4bb6734289899c0d50,11964591
0xa40bb1c47f6dd27142a2bd7c93bfa98db9d1f5c5,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,MASK,5.48691240963462E+020,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6816764290,0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8,0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8,UniSwapV2,30336,0x5c0faec54da7d1b8ea0b0e885edf747b80bd33a0083efe4bb6734289899c0d50,11964591
0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6816764290,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.259272688E+018,0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8,0x78a55b9b3bbeffb36a43d9905f654d2769dc55e8,SushiSwap,17,0x5c0faec54da7d1b8ea0b0e885edf747b80bd33a0083efe4bb6734289899c0d50,11964591
0x5d149abac8c1b2c6eccda50ec5e74b70fecc24b7,0xbcd4b7de6fde81025f74426d43165a5b0d790fdd,SPDR,2.02631532963111E+022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.85741720216675E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc48180b397b7cafac46263bf875c2f16fc8d0d73,UniSwapV2,26050,0x64ed6c06945278019dfedb0f978c0f8c4086895eeac37d5d27db681e1a9440c8,11964591
0x2999528824a1a839d9af5cfead053236be675984,0x661ab0ed68000491d98c796146bcf28c20d7c559,DOWS,4.43007839678291E+019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xdfebb1e8b3f47971850b1118ca4ffa7444683c84,UniSwapV2,30495,0x69b4657258068ca092078ca41dd54d00e8bbe7c50816865d1a2b79c85fc8fed1,11964591
0x8927616110cf23c4e87dc98614eb9fbaae95216c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.16007030351502E+018,0x68a3637ba6e75c0f66b61a42639c4e9fcd3d4824,MOON,1.64052213089893E+021,0x7a08ed5862ba4c2887ef169a17637eadb27beecf,0x7a08ed5862ba4c2887ef169a17637eadb27beecf,UniSwapV2,8276,0x6e8eaa19be59f1d5a3839d0c9de5ef34f8ae0535aefd6b3e23ece1cb60866c04,11964591
0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,ALCX,3.2E+018,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.51122693605301E+018,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,0xee67fdec69afce1db5977a5a71a9988fb3ec6f6e,SushiSwap,764,0x701e52bf2ca50ebe243a7795096b9e13ed08ff219e2f88ff8635d307411801e1,11964591
0x40829a59080a12f16bb8fba22354a6a42c810aab,0xceb286c9604c542d3cc08b41aa6c9675b078a832,VTX,6.1358403265399E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9.20923195021428E+016,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xdbf821527d9cd682a290a8723dfc53c7d8a4f770,UniSwapV2,30425,0x81217ace127a8dd5163e58624d27780fe117f3d1c1cf6ded3bc7585842bc3b60,11964591
0x8867f20c1c63baccec7617626254a060eeb0e61e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.46597217223498E+017,0x6c5ba91642f10282b576d91922ae6448c9d52f4e,PHA,1E+021,0xe139b8721b1ea36fcf21732759f2b15c2f1abdaf,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,UniSwapV2,8648,0x8ef7db9184a05ac6ad4f562a6988d315f92e7f948d2137e947dc1a3fc3bd520b,11964591
0x8927616110cf23c4e87dc98614eb9fbaae95216c,0x68a3637ba6e75c0f66b61a42639c4e9fcd3d4824,MOON,2E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.4114485628805E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x77d2ac971342bab4f671a71d1d689ed9d99ceb8a,UniSwapV2,8276,0x9414b9da01410e01f0e08345013d5aca7fcbfbe60ef21f7d8058bb82598c37bc,11964591
0x08650bb9dc722c9c8c62e79c2bafa2d3fc5b3293,0xff20817765cb7f73d4bde2e66e067e58d11095c2,AMP,6.60958675442658E+022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9.8E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa23a224b41a9849c28d73414f25c88d5e1592650,UniSwapV2,8097,0x94db05146887caad4c6f12f3990269552a803a81bc34a128217badba13fae22f,11964591
0x7ba9b94127d434182287de708643932ec036d365,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.42514324407473E+018,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,eRSDL,1.5E+022,0xf7f570dd00c66f491c744ebdc6745a8f4b843421,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,10165,0x9ef986a7085ec1d92a95e2a8c58c2bc5fd95a0ff56d18120238716195557baf7,11964591
0x20d2c17d1928ef4290bf17f922a10eaa2770bf43,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.00618813734886E+018,0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81,MUSE,6.5E+019,0x7dc5558bce1f0fb28c57305a51cbb4673e150edd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,14074,0xaea228a54d23cc4ab356bccc3e3b75c3346c09671976eac38ce625463027e291,11964591
0x75e5852385fa856791d703e3f04da24f5bc13975,0x8c8687fc965593dfb2f0b4eaefd55e9d8df348df,PAID,1.36122429091463E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.17152206496604E+017,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x60f9d2b210a04b56b142c119ee628cd66f20e333,UniSwapV2,29008,0xb9316c8d66a3959488262c3dccb1ea72be45c7c12ecf289ce58cb2ccb21f7174,11964591
0x8580bed4a165f4bf60ca8070001171242ab94ba4,0x8d717ab5eac1016b64c2a7fd04720fd2d27d1b86,BCVT,5.30368126892449E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9.2E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x8b4cbebac8d73362415f7ff92e78a09471740ca3,UniSwapV2,30466,0xbca9b19b9e730c2737d880f31172eea61cbdc2dbbaa90531f245bb9c6de792f8,11964591
0xc50ef7861153c51d383d9a7d48e6c9467fb90c38,0xa47c8bf37f92abed4a126bda807a7b7498661acd,UST,1.12083761303362E+022,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,11307105487,0xa0fc3f006be0785cf718125764c9143065362247,0xa0fc3f006be0785cf718125764c9143065362247,UniSwapV2,24833,0xbfd413befd35f2b650bb992ae3e09d4d27585c0d4fefa255a1c5f7fec2a94952,11964591
0x208bd5dc470eba21571ddb439801a614ed346376,0x09e64c2b61a5f1690ee6fbed9baf5d6990f8dfd0,GRO,1.17333083349429E+019,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa68c0272605bd203819ce2f0a995f7e48761bc64,UniSwapV2,6041,0xcc6da24170ddadbecde0a73c3adf8db7d7ab894a49a6e6d6c93c5e005f568596,11964591
0xaa7207194d3a650e6d1636e529036624dcd50bfa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.77100586325518E+017,0xebbdf302c940c6bfd49c6b165f457fdb324649bc,HYDRO,3E+023,0x1324f76ca384bc1173572451d26b8a04ec5c6deb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,1952,0xd2312644a17be3efa73ea1d6e51a90337299f43eff55df3c37d171181f3578e4,11964591
0x36cd8c1a21b0b7d86a26ce1221f5a48b80fe27c4,0x67c597624b17b16fb77959217360b7cd18284253,MARK,150000000000,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,WBTC,819290,0xbb2b8038a1640196fbe3e38816f3e67cba72d940,0xe6ff55eb2c68a00a6d3be878ff8f6cfb21a77dd1,UniSwapV2,26837,0xd55a5f37394e0a62e563cb63180498208e90f070dc2219fe56e518b05d181313,11964591
0x3f759c3f4cdba32e69ddf607e0cdcc2547061b97,0x831091da075665168e01898c6dac004a867f1e1b,GFARM2,5.95319021688687E+018,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,7E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xafca99aa8404e0f637cb638fb3438406810216b5,UniSwapV2,28423,0xd6589c9447eee7bacd95091696de7404e829516cdc38aa9ab5a6e5fd8eea4b31,11964591
0x7d34f36bdd18e67783df5d4df9092c83614f9033,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3795419235,0xe8272210954ea85de6d2ae739806ab593b5d9c51,A5T,3.155E+021,0x6ece91cb295c94be30e6b686452c70269f9278d0,0x6ece91cb295c94be30e6b686452c70269f9278d0,UniSwapV2,22990,0xdf1d4db7f2757c8c19bd361e2845e5277de9b899064a07b4ef9c613fa94af310,11964591
0xe7ec53f495cc554e636db1bcfbb2d81e808d92c5,0xef6344de1fcfc5f48c30234c16c1389e8cdc572c,DNA,4E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.73044864777539E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xc836d967c87ef425e8775af18ea1091a44b014d4,UniSwapV2,29785,0xe8b98cd8577fe86af98378e93fbe76446b200f899c58fd855c673fe939c54b2a,11964591
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.11843806362674E+017,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,1.79830026170124E+020,0x52a5e2b677ffc121153fca12b57df6fe05b07dda,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,3,0xe9450328e9317f012a78e8b63114f853e9711f9342b1535a62668d82003f7b53,11964591
0xd90a1ba0cbaaaabfdc6c814cdf1611306a26e1f8,0xcc4304a31d09258b0029ea7fe63d032f52e44efe,SWAP,1.13700895339054E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.43E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x733796869fb22cf608bfdbd72906b7211c925649,UniSwapV2,2206,0xf9500cc697bc785ce9030a079057a6133c170292c1ab067750a486c0aeeccdbd,11964591
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.81492289386516E+018,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,4536765977,0xd3d8c734f06229e36febd07505d8f57b7b78af7c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,144,0xfd4690b83acc08ed4484591f453baa5283c7b603a86b8dbb728400e58d59659f,11964591
0x0e26a21013f2f8c0362cfae608b4e69a249d5efc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6.41708707337009E+018,0x4e15361fd6b4bb609fa63c81a2be19d873717870,FTM,1.8E+022,0xdf20ac5527567817770efd1e51e7e85669a74d2d,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,SushiSwap,644,0x0a8bc8102ca3732b301f5a2672bcb468ad41c6059c82badfa9a03d50293aa902,11964592
0x8927616110cf23c4e87dc98614eb9fbaae95216c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.49327893171287E+018,0x68a3637ba6e75c0f66b61a42639c4e9fcd3d4824,MOON,3.97E+021,0x98fdcd30d6a90959065962eb0375a8339af6561c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,8276,0x19c2ea27a60dc7bcab0ca9579da86a56d4bb5d3f1fdca09febb7c6e037c5fc71,11964592
0x0f5a2eb364d8b722cba4e1e30e2cf57b6f515b2a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.39773993569966E+018,0xd084b83c305dafd76ae3e1b4e1f1fe2ecccb3988,TVK,1.174E+022,0x4ef377462b03b650d52140c482394a6703d0d338,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,25656,0x1ab3b99c1d5121214a2d82d4dd5821fe5a34d560d001b31e420f715542c57883,11964592
0xd3d8c734f06229e36febd07505d8f57b7b78af7c,0xe4815ae53b124e7263f08dcdbbb757d41ed658c6,ZKS,3E+021,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,6418410607,0x19313b159827f45f6ea03d7849fae1ddac7c92e8,0x19313b159827f45f6ea03d7849fae1ddac7c92e8,UniSwapV2,27763,0x3f23ab4f61e08d6657ec32ea5664ff0dea02fffc7012aa7a9b0a7a25c4c0b3f9,11964592
0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,CHI,423,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+018,0xe34820500dcd2a2c3c4ce2c1cac561e30ede0dc7,0xe34820500dcd2a2c3c4ce2c1cac561e30ede0dc7,UniSwapV2,349,0x467ff6b1aec758d557992f0cbe1a993f78d7102ec09e4ae5cd76d4cab1444dc3,11964592
0x4042a04c54ef133ac2a3c93db69d43c6c02a330b,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9.37287663344581E+017,0xaea46a60368a7bd060eec7df8cba43b7ef41ad85,FET,5E+021,0x134819b64c99e57cc9420dbca3136a3170c187fc,0x291c69fdaebd3cbe953843da243f8605a766a268,UniSwapV2,16013,0x4a0aef12e571a06b00819b13b2e93bfdd04dd9e3a3f691a11ed03ce5352a2544,11964592
0x659a9a43b32bea6c113c393930a45c7634a242d5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.78084311563542E+018,0x07bac35846e5ed502aa91adf6a9e7aa210f2dcbe,erowan,1E+022,0x6e1bdc2f76385dd59e1fe72cdbe3e6c9e3f40b7a,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,UniSwapV2,30138,0x5fd8f375882cf890f85c56aa5dcd8605ca9dcbdddee99d410d2c5d5249debc79,11964592
0xba7872534a6c9097d805d8bee97e030f4e372e54,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.56504593536168E+018,0x961c8c0b1aad0c0b10a51fef6a867e3091bcef17,DYP,1.47146594095983E+021,0x76911e11fddb742d75b83c9e1f611f48f19234e4,0x5a48ae20173382884929dd5e130ed9b81931ea88,UniSwapV2,18882,0x65b18a067215c046f7f780d8e8d59736743bc63ea0a41f9ec01fa1593ffa7cd1,11964592
0x9dc696f1067a6b9929986283f6d316be9c9198fd,0xd2dda223b2617cb616c1580db421e4cfae6a8a85,BONDLY,1.04590809508129E+022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.50624076523302E+018,0x5a48ae20173382884929dd5e130ed9b81931ea88,0xdc43e671428b4e7b7848ea92cd8691ac1b80903c,UniSwapV2,25364,0x65b18a067215c046f7f780d8e8d59736743bc63ea0a41f9ec01fa1593ffa7cd1,11964592
0x6fbf081e93b775c0270767fe821d9c951e593a9f,0xf7413489c474ca4399eee604716c72879eea3615,APYS,4.40817178534148E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,3.5E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x2c556f5c5f8cfdcefbe8762cebe2af66beb63fc6,UniSwapV2,30497,0x6fe6674be8a4fb3588849771c1b43b2e7001dbd57cf0d555f964e2fe4dd031f4,11964592
0x364248b2f1f57c5402d244b2d469a35b4c0e9dab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,4.97783556841622E+017,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,AKRO,2.0200829295E+022,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,SushiSwap,242,0x7045c539a27cd69bc51f10417ee5fa30114ec8d8e77b3caf64a0bc2286e8162e,11964592
0xe46935ae80e05cdebd4a4008b6ccaa36d2845370,0x3593d125a4f7849a1b059e64f4517a86dd60c95d,OM,9.28210971101119E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.75E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa7bc7f6aaacb427e5deb0637bfb09843ba58ed8e,UniSwapV2,26273,0xa98609e1e8e909e1541dae7b02c4b4f10c3d1f691528fa57c4e7046979f6bcb3,11964592
0x99dfde431b40321a35deb6aeb55cf338ddd6eccd,0x0202be363b8a4820f3f4de7faf5224ff05943ab1,UFT,1.3E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.52111231494686E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x4cd2f738cc574c850f8ef11e192396a39d1d9415,UniSwapV2,14916,0xaade98d7e0e546a2842adec8044b5dc92eccdb14f5d114853337df8bd5c5b2c5,11964592
0x25647e01bd0967c1b9599fa3521939871d1d0888,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,7.57951036792273E+018,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,SUPER,9.864E+021,0x80b5f865ca7fe2d7ec54abf8b14fd8450a3b29a4,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,30241,0xaed1cee781ffffb62ce48e3350c6b8e3138a3922618b5d328b23226571224704,11964592
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,16016144759,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1E+019,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0xd3d8c734f06229e36febd07505d8f57b7b78af7c,UniSwapV2,144,0xcdee8341e6e747e0c3a4e5366b1db5105c802156273590578de2bce11f93f705,11964592
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2E+017,0xdac17f958d2ee523a2206206994597c13d831ec7,USDT,322196313,0xd3d8c734f06229e36febd07505d8f57b7b78af7c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,144,0xcf09721a3005b27e9f8050789672813509fad0cd004daf6fa10410c7847252aa,11964592
0xa32523371390b0cc4e11f6bb236ecf4c2cdea101,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,9.32748024402383E+017,0x9469d013805bffb7d3debe5e7839237e535ec483,RING,1E+022,0x525b41c72c4ea3af9fbd47ac8e9f1ac87364908a,0x1ffc57cada109985ad896a69fbcebd565db4290e,UniSwapV2,37,0xdb030f53298134519df37f252e2a363e026459b326e25f558d19b7e495c0bb86,11964592
0x60b2cc2c6ecd3dd89b4fd76818ef83186e2f2931,0xa1faa113cbe53436df28ff0aee54275c13b40975,ALPHA,2.53986142348322E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.97375E+017,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,UniSwapV2,14536,0xe10ab825cc85f1c38f8bc93157ba12a669e851995d930023cb9f898df57d175c,11964592
0xb1bbeea2da2905e6b0a30203aef55c399c53d042,0x6fc13eace26590b80cccab1ba5d51890577d83b2,UMB,1.58952406317314E+021,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.5E+018,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,0xe069cb01d06ba617bcdf789bf2ff0d5e5ca20c71,UniSwapV2,29804,0xe11d51224f6a4026fe6e15f80e1c183261b5cf5cae2f483f3aa0687a5cc65222,11964592
0x7ba9b94127d434182287de708643932ec036d365,0x5218e472cfcfe0b64a064f055b43b4cdc9efd3a6,eRSDL,2.49305920074997E+022,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.383840315593E+018,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xf30483b0d0ff4f96af49ea54be7d6a2c29d6b382,UniSwapV2,10165,0xf88a6d533675bb9a8c024dc354dd47d8043e97ac1d09a02dccc1d3e66dcb5dfa,11964592
0x3fd4cf9303c4bc9e13772618828712c8eac7dd2f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,1.94119397545959E+018,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,5.13526692645826E+020,0x0000000089341e263b85d84a0eea39f47c37a9d2,0x0000000089341e263b85d84a0eea39f47c37a9d2,UniSwapV2,100,0xff3ebd9408f056ce9539fd286916f95a62100ba53b5f0aec79b843976f9af380,11964592
0x7894dae584dfa3a5d60a13bafc25ee0b43124e7e,0x0d6ae2a429df13e44a07cd2969e085e4833f64a0,PBR,2.45052840615097E+020,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,6.20736614277512E+016,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0x2618639d444acd9439aa7e5f2c8d36c96dbe17b0,UniSwapV2,28851,0x04377334b711e627b45eca64670b62fdc16fe337e61a90e4a87fa9b9175807be,11964593
0x7915889a94f624cff2164b7e0a12362be318c317,0x4161725d019690a3e0de50f6be67b07a86a9fae1,TPT,100000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.68086441248164E+017,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0xa90e2532e050d7f108e45d4725ff13d368802f10,UniSwapV2,2514,0x3500d00b4efd9a4d305def159aabdc992197fe5bf829d8b65fe2146007aead00,11964593
0xa6f3ef841d371a82ca757fad08efc0dee2f1f5e2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,WETH,2.31063634918798E+018,0x0000000000004946c0e9f43f4dee607b0ef1fa1c,CHI,1000,0x0955c05d6cc67c63a7b2e92ae388ff946470a548,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,UniSwapV2,349,0x5b1d97182f1280684b0896323fc085d1ccdd3025355c32e10b6e191636d8d988,11964593
